127|605.6|3/27/2017 4:23:11 PM
128|610.4|3/27/2017 4:23:11 PM
129|622.5|3/27/2017 4:23:11 PM
130|658.7|3/27/2017 4:23:11 PM
131|516.7|3/27/2017 4:23:11 PM
132|672.8|3/27/2017 4:23:11 PM
133|587.3|3/27/2017 4:23:12 PM
134|602.0|3/27/2017 4:23:12 PM
135|636.5|3/27/2017 4:23:12 PM
136|709.9|3/27/2017 4:23:12 PM
137|672.5|3/27/2017 4:23:12 PM
138|672.6|3/27/2017 4:23:12 PM
139|655.4|3/27/2017 4:23:12 PM
140|503.0|3/27/2017 4:23:12 PM
141|624.3|3/27/2017 4:23:12 PM
142|629.5|3/27/2017 4:23:13 PM
143|613.4|3/27/2017 4:23:13 PM
144|691.4|3/27/2017 4:23:13 PM
145|661.8|3/27/2017 4:23:13 PM
146|524.3|3/27/2017 4:23:13 PM
147|684.4|3/27/2017 4:23:13 PM
148|585.4|3/27/2017 4:23:13 PM
149|658.6|3/27/2017 4:23:13 PM
150|656.1|3/27/2017 4:23:13 PM
151|689.1|3/27/2017 4:23:14 PM
152|596.4|3/27/2017 4:23:14 PM
153|658.2|3/27/2017 4:23:14 PM
154|675.4|3/27/2017 4:23:14 PM
155|605.9|3/27/2017 4:23:14 PM
156|561.4|3/27/2017 4:23:14 PM
157|630.1|3/27/2017 4:23:14 PM
158|692.9|3/27/2017 4:23:14 PM
159|648.8|3/27/2017 4:23:14 PM
160|570.6|3/27/2017 4:23:15 PM
161|488.5|3/27/2017 4:23:15 PM
162|649.8|3/27/2017 4:23:15 PM
163|648.9|3/27/2017 4:23:15 PM
164|473.3|3/27/2017 4:23:15 PM
165|596.7|3/27/2017 4:23:15 PM
166|580.8|3/27/2017 4:23:15 PM
167|415.7|3/27/2017 4:23:16 PM
168|609.8|3/27/2017 4:23:16 PM
169|658.9|3/27/2017 4:23:16 PM
170|485.6|3/27/2017 4:23:16 PM
171|513.1|3/27/2017 4:23:16 PM
172|573.0|3/27/2017 4:23:16 PM
173|668.0|3/27/2017 4:23:16 PM
174|614.7|3/27/2017 4:23:16 PM
175|648.9|3/27/2017 4:23:17 PM
176|567.9|3/27/2017 4:23:17 PM
177|568.2|3/27/2017 4:23:17 PM
178|453.3|3/27/2017 4:23:17 PM
179|647.5|3/27/2017 4:23:17 PM
180|678.2|3/27/2017 4:23:17 PM
181|627.3|3/27/2017 4:23:17 PM
182|632.3|3/27/2017 4:23:17 PM
183|645.3|3/27/2017 4:23:17 PM
184|670.5|3/27/2017 4:23:17 PM
185|712.2|3/27/2017 4:23:18 PM
186|639.1|3/27/2017 4:23:18 PM
187|679.5|3/27/2017 4:23:18 PM
188|633.2|3/27/2017 4:23:18 PM
